"E2","tumor","Polygon",1046.7,325.15,40.9151,"cancer cell type1"
"E2","tumor","Polygon",1018.7,324.75,10.2069,"cancer cell type1"
"E2","tumor","Polygon",1193.7,325.84,53.8181,"cancer cell type1"
"E2","tumor","Polygon",1059,324.99,51.7286,"cancer cell type1"
"E2","tumor","Polygon",1109.6,325.67,17.9297,"cancer cell type1"
"E2","tumor","Polygon",1115.6,325.28,21.9892,"mixed tumor cell"
"E2","tumor","Polygon",1096,326.61,23.0976,"cancer cell type1"
"E2","tumor","Polygon",1128.9,327.22,30.254,"cancer cell type1"
"E2","tumor","Polygon",1168.9,327.87,39.6588,"cancer cell type1"
"E2","tumor","Polygon",1072.3,326.54,24.6426,"cancer cell type1"
"E2","tumor","Polygon",1144.3,327.48,36.4658,"mixed tumor cell"
"E2","tumor","Polygon",1053.5,329.22,23.8932,"cancer cell type1"
"E2","tumor","Polygon",1065.8,328.07,28.1189,"cancer cell type1"
"E2","tumor","Polygon",1151.9,329.45,34.2046,"cancer cell type1"
"E2","tumor","Polygon",1020.9,330.01,57.4696,"mixed tumor cell"
"E2","tumor","Polygon",1080.9,328.85,33.6154,"cancer cell type1"
"E2","tumor","Polygon",1090.3,329.18,19.7411,"cancer cell type1"
"E2","tumor","Polygon",1113.9,330.88,32.3816,"mixed tumor cell"
"E2","tumor","Polygon",1159.7,329.75,38.3421,"cancer cell type1"
"E2","tumor","Polygon",1107.3,330.7,35.6808,"mixed tumor cell"
"E2","tumor","Polygon",1033.6,330.65,23.5134,"cancer cell type1"
"E2","tumor","Polygon",1074.7,331.7,22.9034,"cancer cell type1"
"E2","tumor","Polygon",1101.3,331.66,36.0545,"mixed tumor cell"
"E2","tumor","Polygon",1039.2,331.67,24.8797,"cancer cell type1"
"E2","tumor","Polygon",1125.1,332.03,38.9513,"cancer cell type1"
"E2","tumor","Polygon",1183.6,331.64,31.283,"cancer cell type1"
"E2","tumor","Polygon",1190.6,332.69,31.7034,"cancer cell type1"
"E2","tumor","Polygon",1012,332.77,51.1073,"cancer cell type1"
"E2","tumor","Polygon",1164.5,332.87,12.7104,"cancer cell type1"
"E2","tumor","Polygon",1059.8,333.16,36.0737,"cancer cell type1"
"E2","tumor","Polygon",1086,332.95,35.1992,"cancer cell type1"
"E2","tumor","Polygon",1176.3,332.88,22.9347,"cancer cell type1"
"E2","tumor","Polygon",1094.9,333.54,26.065,"cancer cell type1"
"E2","tumor","Polygon",1143.2,334.25,30.231,"cancer cell type1"
"E2","tumor","Polygon",1068.2,335.12,60.2619,"cancer cell type1"
"E2","tumor","Polygon",1047,335.45,89.6906,"cancer cell type1"
"E2","tumor","Polygon",1028.1,334.89,38.9403,"cancer cell type1"
"E2","tumor","Polygon",1153.8,335.97,47.7381,"cancer cell type1"
"E2","tumor","Polygon",1133.3,335.46,49.9322,"cancer cell type1"
"E2","tumor","Polygon",1078.9,337.04,32.1464,"cancer cell type1"
"E2","tumor","Polygon",1119,335.82,30.496,"cancer cell type1"
"E2","tumor","Polygon",1167.4,337.37,17.4224,"cancer cell type1"
"E2","tumor","Polygon",1034.8,337.86,18.7787,"cancer cell type1"
"E2","tumor","Polygon",1106.7,338.01,37.3581,"cancer cell type1"
"E2","tumor","Polygon",1018.1,338.51,52.4259,"cancer cell type1"
"E2","tumor","Polygon",1113,339.36,33.2439,"mixed tumor cell"
"E2","tumor","Polygon",1177.9,338.98,31.6862,"cancer cell type1"
"E2","tumor","Polygon",1057.1,339.31,47.0036,"cancer cell type1"
"E2","tumor","Polygon",1094.3,338.86,23.4698,"cancer cell type1"
"E2","tumor","Polygon",1139.9,340.2,43.5225,"cancer cell type1"
"E2","tumor","Polygon",1185.3,339.5,26.6777,"cancer cell type1"
"E2","tumor","Polygon",1084.9,340.63,35.1119,"cancer cell type1"
"E2","tumor","Polygon",1153.6,340.67,15.7061,"cancer cell type1"
"E2","tumor","Polygon",1028.5,342.63,35.9414,"cancer cell type1"
"E2","tumor","Polygon",1117.9,343.35,29.341,"mixed tumor cell"
"E2","tumor","Polygon",1124.9,343.37,75.512,"cancer cell type1"
"E2","tumor","Polygon",1071.5,343.53,46.1446,"cancer cell type1"
"E2","tumor","Polygon",1104.9,343.87,22.9177,"cancer cell type1"
"E2","tumor","Polygon",1090.2,344.08,46.8199,"cancer cell type1"
"E2","tumor","Polygon",1132.3,343.81,20.632,"cancer cell type1"
"E2","tumor","Polygon",1169.1,343.77,39.6122,"cancer cell type1"
"E2","tumor","Polygon",1062.6,344.04,40.0892,"cancer cell type1"
"E2","tumor","Polygon",1158.5,342.54,30.1773,"cancer cell type1"
"E2","tumor","Polygon",1022.9,344.09,37.1987,"cancer cell type1"
"E2","tumor","Polygon",1011.7,344.4,27.0452,"cancer cell type1"
"E2","tumor","Polygon",1039.7,344.32,41.0364,"cancer cell type1"
"E2","tumor","Polygon",1146.5,344.64,41.8285,"cancer cell type1"
"E2","tumor","Polygon",1192.5,345.03,55.0321,"cancer cell type1"
"E2","tumor","Polygon",1099,345.55,43.5035,"cancer cell type1"
"E2","tumor","Polygon",1185.7,346.35,21.6434,"cancer cell type1"
"E2","tumor","Polygon",1051.4,345.2,48.781,"cancer cell type1"
"E2","tumor","Polygon",1136.6,345.85,7.6738,"cancer cell type1"
"E2","tumor","Polygon",1152.9,346.62,34.9492,"cancer cell type1"
"E2","tumor","Polygon",1033.1,346.51,36.3592,"cancer cell type1"
"E2","tumor","Polygon",1178.6,347.64,64.876,"cancer cell type1"
"E2","tumor","Polygon",1140.8,346.94,8.1327,"cancer cell type1"
"E2","tumor","Polygon",1162.3,347.86,46.4815,"cancer cell type1"
"E2","tumor","Polygon",1017.5,348.54,44.8733,"cancer cell type1"
"E2","tumor","Polygon",1077.2,349.26,69.5876,"cancer cell type1"
"E2","tumor","Polygon",1133.8,349.58,17.673,"cancer cell type1"
"E2","tumor","Polygon",1085.7,350.88,31.0612,"cancer cell type1"
"E2","tumor","Polygon",1049.3,350.92,31.4187,"cancer cell type1"
"E2","tumor","Polygon",1169.3,350.94,27.1753,"cancer cell type1"
"E2","tumor","Polygon",1029.3,351.56,16.3905,"cancer cell type1"
"E2","tumor","Polygon",1114.5,351.27,44.0444,"cancer cell type1"
"E2","tumor","Polygon",1011.8,351.24,22.3448,"cancer cell type1"
"E2","tumor","Polygon",1023.8,352.65,36.0022,"cancer cell type1"
"E2","tumor","Polygon",1059.4,351.88,48.9034,"cancer cell type1"
"E2","tumor","Polygon",1142,351.94,34.7956,"cancer cell type1"
"E2","tumor","Polygon",1043.1,352.13,33.218,"cancer cell type1"
"E2","tumor","Polygon",1093,353.04,60.2296,"cancer cell type1"
"E2","tumor","Polygon",1035.5,353.44,35.5068,"cancer cell type1"
"E2","tumor","Polygon",1154.1,352.31,42.288,"cancer cell type1"
"E2","tumor","Polygon",1127.6,353.65,41.3086,"cancer cell type1"
"E2","tumor","Polygon",1190.5,354.28,53.6602,"cancer cell type1"
"E2","tumor","Polygon",1070.6,354.92,20.9394,"cancer cell type1"
"E2","tumor","Polygon",1136.6,354.52,28.8939,"cancer cell type1"
"E2","tumor","Polygon",1107.3,355.21,26.6863,"cancer cell type1"
"E2","tumor","Polygon",1120,355.99,55.2754,"cancer cell type1"
"E2","tumor","Polygon",1065.3,356.19,41.5508,"cancer cell type1"
"E2","tumor","Polygon",1101.4,356.22,36.8537,"cancer cell type1"
"E2","tumor","Polygon",1014.1,356.97,40.2656,"cancer cell type1"
"E2","tumor","Polygon",1176.1,356.14,40.9017,"cancer cell type1"
"E2","tumor","Polygon",1162.4,356.36,18.914,"cancer cell type1"
"E2","tumor","Polygon",1050.9,356.91,43.3508,"cancer cell type1"
"E2","tumor","Polygon",1167.9,357.97,33.9295,"cancer cell type1"
"E2","tumor","Polygon",1151.9,358.91,43.4841,"cancer cell type1"
"E2","tumor","Polygon",1032.1,357.77,14.3215,"cancer cell type1"
"E2","tumor","Polygon",1076.6,359.1,64.1621,"cancer cell type1"
"E2","tumor","Polygon",1082.7,357.42,12.9614,"cancer cell type1"
"E2","tumor","Polygon",1183.9,358.78,35.0901,"cancer cell type1"
"E2","tumor","Polygon",1143.2,360.22,78.4744,"cancer cell type1"
"E2","tumor","Polygon",1095.6,359.8,22.9638,"cancer cell type1"
"E2","tumor","Polygon",1157.8,360.86,36.459,"cancer cell type1"
"E2","tumor","Polygon",1024.4,359.76,17.3807,"cancer cell type1"
"E2","tumor","Polygon",1132.8,360.99,54.8215,"cancer cell type1"
"E2","tumor","Polygon",1040.4,360.49,42.1586,"cancer cell type1"
"E2","tumor","Polygon",1057.8,361.24,27.6926,"mixed tumor cell"
"E2","tumor","Polygon",1030.3,362.1,38.3198,"cancer cell type1"
"E2","tumor","Polygon",1085.6,362.54,49.7611,"cancer cell type1"
"E2","tumor","Polygon",1194.5,363.14,16.1799,"cancer cell type1"
"E2","tumor","Polygon",1047.4,364.29,50.2642,"cancer cell type1"
"E2","tumor","Polygon",1187.3,364.57,24.0961,"cancer cell type1"
"E2","tumor","Polygon",1111.5,364.28,57.6996,"cancer cell type1"
"E2","tumor","Polygon",1071,365.27,72.9215,"cancer cell type1"
"E2","tumor","Polygon",1168.6,364.7,16.1523,"cancer cell type1"
"E2","tumor","Polygon",1176.4,365.03,65.1342,"cancer cell type1"
"E2","tumor","Polygon",1097.1,365.08,40.1958,"cancer cell type1"
"E2","tumor","Polygon",1011.7,365.17,44.4762,"cancer cell type1"
"E2","tumor","Polygon",1121.1,365.42,62.8498,"cancer cell type1"
"E2","tumor","Polygon",1128.1,366.21,30.8701,"cancer cell type1"
"E2","tumor","Polygon",1026,366.11,28.7482,"cancer cell type1"
"E2","tumor","Polygon",1104.1,366.71,41.9279,"cancer cell type1"
"E2","tumor","Polygon",1145.3,368.75,36.6334,"cancer cell type1"
"E2","tumor","Polygon",1062.2,367.2,25.7927,"cancer cell type1"
"E2","tumor","Polygon",1038.2,369.32,50.1432,"cancer cell type1"
